0,1,2,3,4,brand,model,trim,body_type,fuel_type,transmission_type,engine_capacity_cc,horsepower,exterior_color,interior_color,warranty,city,seller_type,price
-4.734968835975358,-7.8876313024740465,82.85858067207755,4.724614336454988,8.632666603470494,Jeep,Grand Cherokee,Limited,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Blue,Beige,Does not apply,Dubai,Dealer,52000
-4.757569013440679,-7.438807829525772,1.1995805642587112,1.7358289243879055,19.35197122109838,Dodge,Charger,SE,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,Unknown,Red,Black,No,Dubai,Owner,16000
-4.723961648766522,-8.386503263126471,3.4764623712671607,0.8066062731348171,,Mercedes-Benz,GLC,GLC 250 4MATIC,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Black,Unknown,Yes,Dubai,Dealer,348000
-4.802678844087787,-7.7834778866511884,1.3651391442312433,1.9498486491151934,3.916842604894546,Infiniti,QX70,Luxury Plus,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Brown,Brown,No,Dubai,Owner,79000
-5.073891399428046,-8.210284363189563,13.825859273179514,24.94086360174849,-5.335067542995222,Rolls-Royce,Ghost,Standard,Sedan,Petrol,Automatic Transmission,,500 - 599 HP,Blue,Black,Does not apply,Dubai,Dealer,840000
-5.060744572921458,-8.153637948826514,26.055026429095886,1.206981723629885,-4.127006884913246,Haval,H2,City,SUV,Petrol,Automatic Transmission,,100 - 199 HP,Blue,Black,Yes,Dubai,Dealer,49999
-4.737239155873036,-8.150331559187174,9.367111655040802,23.06127596142289,3.004376592856365,Rolls-Royce,Ghost,Black Badge,Sedan,Petrol,Automatic Transmission,Unknown,600 - 699 HP,Black,Beige,Yes,Dubai,Dealer,899000
-4.820751186968868,-7.786053702206278,1.3711846032345398,0.703001395890581,0.01899009515224087,Honda,Accord,EX,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,Red,Beige,No,Sharjah,Dealer,50000
-4.80968989120729,-8.06075004539222,0.2527821765137471,4.041068874042217,-10.5806615208956,Land Rover,Defender,Other,SUV,Petrol,Automatic Transmission,,500 - 599 HP,Black,Black,Yes,Dubai,Dealer,499000
-4.643326035338707,-8.38181870750593,0.6072618064377016,3.9408802786025143,-21.6157285012759,Cadillac,Escalade,Other,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Blue,Brown,No,Dubai,Dealer,440999
-4.800804478367542,-7.946125597893263,,1.6554309020901259,21.951179593348602,Mercedes-Benz,C-Class,C230,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,Silver,Brown,No,Abu Dhabi,Owner,21000
-5.0086805739484355,-8.078635803293485,0.0007123486691991126,4.637645880325932,-3.627400710158303,Bentley,Continental GT,Other,Coupe,Petrol,Automatic Transmission,,500 - 599 HP,Black,Unknown,No,Dubai,Dealer,699000
-4.731138586685318,-7.857703322651052,,1.3089566758378712,-7.148948154917744,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Unknown,No,Abu Dhabi,Dealer,115000
-4.722715033689054,-7.479125648887559,0.9142660943007896,,1.9833124635573616,Audi,A8,Other,Sedan,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Brown,Beige,No,Dubai,Dealer,59900
-4.781585610732461,,10.464871938619236,20.795071717327314,-20.939497425162024,Rolls-Royce,Cullinan,Standard,SUV,Petrol,Automatic Transmission,Unknown,500 - 599 HP,Grey,Unknown,Yes,Dubai,Dealer,2090
-4.769500844515209,-8.004703466617594,928.4431372820168,2.7207202961539956,-1.4151992390194446,Audi,Q8,S-Line,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Brown,Yes,Dubai,Dealer,259990
-4.789887157821184,-8.297292682426518,5.255210944687963,1.570977323623363,-8.729934336487386,Ford,Bronco,Raptor,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,Blue,Blue,Yes,Dubai,Owner,339000
-4.796729619640783,-8.054656836843998,172.9680373878708,0.746477961806029,2.2959440825868542,Borgward,BX5,Other,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Gold,Brown,No,Abu Dhabi,Dealer,53900
-4.805395415424833,-8.058753457279408,0.0011838152255084942,3.7310181658233326,19.91940363255713,Mercedes-Benz,G-Class,G 500,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Silver,Tan,Does not apply,Dubai,Dealer,1050
-4.73462443663249,-8.079231770291656,6.346411636527365,2.203570179721703,16.40218235924745,Nissan,Murano,SL,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Beige,Yes,Abu Dhabi,Owner,20000
-4.690201762519796,-8.069960014528764,141.02172021539073,6.00334924313301,-0.5254319025370175,Nissan,Patrol,LE Titanium,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Black,Brown,Yes,Dubai,Dealer,189000
-4.8147444182932055,-7.9863512090318745,6.313013882113934,3.4773022111751657,3.9709442183486274,Maserati,Ghibli,Ghibli S Q4,Sedan,Petrol,Automatic Transmission,,300 - 399 HP,Grey,Other Color,Does not apply,Dubai,Owner,89000
-4.741679863962949,-8.032486149953591,73.39970257434847,3.262898845835344,-5.3723127852262405,BMW,X6,xDrive40i,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,Black,Unknown,Yes,Dubai,Dealer,309000
-4.801758076380725,-7.845271905397937,596.4685764672398,1.499899722683306,0.41560065759951603,Ford,Edge,SE,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Brown,Beige,No,Dubai,Owner,41000
-4.790890123821541,-7.992212588809543,,1.228175608083731,-5.617754237790233,Ford,Escape,SEL,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Black,Yes,Dubai,Dealer,44900
-4.599596575095393,-7.992798734564009,547.8010050880272,5.998310919332277,-10.389633697923816,Infiniti,QX80,Luxury,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Beige,No,Dubai,Dealer,175000
-4.72082816251394,-8.063392052215086,1.878107686533561,0.912890309904167,-16.008433992798437,Skoda,Superb,L&K,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Brown,No,Abu Dhabi,Dealer,100000
-4.810908055813935,-7.835865459440945,0.491717151987715,0.9592101011564805,-2.9277077718084485,Toyota,Camry,LE,Sedan,Hybrid,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,White,Unknown,Does not apply,Dubai,Owner,78000
-4.783022203585985,-7.6535137938286475,6.152228510112769,0.9842733352901868,7.3781971937172575,Audi,A6,Other,Sedan,Petrol,Automatic Transmission,,,White,Brown,No,Abu Dhabi,Dealer,41900
,-8.27839327397589,0.0034969947356542526,2.4586890444753076,-15.179720015560278,Porsche,Carrera / 911,Carrera Cabriolet,Soft Top Convertible,Petrol,Automatic Transmission,Unknown,300 - 399 HP,Black,Black,No,Dubai,Dealer,599000
-5.136575173049712,-8.031666887034785,652.7906229147545,4.732275829635458,-0.21161788765877487,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,,500 - 599 HP,Grey,Black,No,Dubai,Dealer,660000
-4.862261253216649,-8.045117134421652,,1.8026286868566495,-7.97763028660631,Mercedes-Benz,C-Class,C300 Luxury,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Grey,White,No,Dubai,Owner,69000
-5.050889602763839,-7.549037386211605,63.96104815772805,5.4054942319919,2.8030360655768334,GMC,Yukon,Denali,SUV,Petrol,Automatic Transmission,,400 - 499 HP,Gold,Brown,No,Abu Dhabi,Dealer,97000
-4.738431945459762,-7.557467165259523,0.9863686921918605,1.2852279543288165,,Volvo,S-Class,T5,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Unknown,No,Abu Dhabi,Owner,10000
-4.758638858257655,-7.614448441437842,0.8782732993721017,3.297467178143185,8.042506530209021,Nissan,Maxima,SV,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Silver,Beige,Yes,Dubai,Owner,30000
-4.729906151472901,-7.721367624521204,9.69757120311495,0.9731384909954364,0.4651050022500498,Audi,S3/RS3,Other,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Red,Black,No,Dubai,Dealer,44000
-4.7701717514350195,-8.30638822248969,1.7377285552524413,0.7032394915854137,-19.8803589162888,Mercedes-Benz,CLA,CLA250,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Blue,Black,Yes,Dubai,Dealer,229000
-4.716528679987292,-8.377787345936444,0.6960250348936774,1.8706421564564253,-25.24389174212906,Land Rover,Defender,110 HSE,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,Other Color,Other Color,Yes,Dubai,Dealer,419000
-4.842545304400355,-7.853268429240882,1150.097099682727,1.9989406021850555,3.2408910637353863,Porsche,Cayenne,Platinum Edition,SUV,Petrol,Automatic Transmission,Unknown,Unknown,Silver,Black,No,Dubai,Owner,135000
-4.733419845002138,-7.983404344037192,0.8666384504354548,1.6733469466957487,2.506273458468359,Lexus,LS-Series,Other,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Silver,Black,Yes,Dubai,Dealer,129500
-4.781550773525337,-8.196498132333783,2.7811272784134546,4.364252627083892,-15.54663424645533,Porsche,Cayenne,GTS,Coupe,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Unknown,Yes,Dubai,Dealer,419000
-4.758035211446707,-8.062779926981518,0.5520770279849884,3.8233147153522538,-1.376775786730712,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Brown,Yes,Dubai,Owner,625000
-4.6647785197546,-8.307425082462032,119.50345510214726,1.2465150739410553,-12.167405917211969,MG,RX8,Luxury,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Brown,Yes,Dubai,Dealer,95000
-5.145339809961165,-7.77422468595059,962.8352797040233,2.419721108712966,-3.242817903083047,Nissan,Patrol,SE,SUV,Petrol,Automatic Transmission,,200 - 299 HP,White,Beige,Yes,Dubai,Dealer,154900
-5.101511777358045,-8.40519859018313,0.0006287360050936865,19.09276042134227,-21.07367832233662,Rolls-Royce,Wraith,Special Edition,Coupe,Petrol,Automatic Transmission,,600 - 699 HP,Blue,White,Yes,Dubai,Dealer,2450
-4.735581169882029,-7.856258692343959,0.5860279689022161,0.7601210722592111,-3.1608514035313595,Nissan,Sunny,SV,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Unknown,Yes,Dubai,Dealer,32900
-4.834682555293414,-7.710671706735019,77.03658684736295,5.780030969291294,18.09747990400777,BMW,X5,X5M,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Brown,Does not apply,Dubai,Owner,58500
-4.893851597156364,,18.32619158570541,0.7854085496631708,-12.413578206855977,Honda,Civic,LX,Sedan,Diesel,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Black,Beige,Yes,Abu Dhabi,Owner,87500
-4.6441296314400455,-7.7025920010888,3.403704296284578,5.106629903776736,19.047246710041257,Mercedes-Benz,GL-Class,GL 500 4matic,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,White,Does not apply,Dubai,Owner,63000
-4.776436258952097,-7.865321898594376,30.3747122641565,2.5089188105307922,-11.04220792139995,Land Rover,Range Rover Sport,HSE Dynamic,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Red,Unknown,Yes,Dubai,Dealer,319990
-4.799828998122482,-7.814562903736248,2.3693995961160734,1.956897824377544,-3.8144044529628265,Maserati,Levante,Sport,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Unknown,No,Dubai,Owner,154000
-4.8391431572848225,-7.797897113007439,815.7033604363697,1.3281522222127735,-6.809116233576355,Mazda,CX-3,Standard,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Red,Unknown,Does not apply,Dubai,Dealer,47000
-4.739469231711556,-7.928844608034757,0.6609881063727876,1.205823155960824,10.03730875053516,Honda,CR-V,EX-L,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Beige,Yes,Dubai,Owner,37500
-4.766887895525247,-8.263351462330734,0.003779489908494675,7.1660026631456315,-1.8585164326777683,Mercedes-Benz,S-Class,S 550,Coupe,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Black,No,Dubai,Dealer,269000
-4.7897110038407,-8.04439623645254,13.66094260781006,1.2174085956513363,-4.848599109090468,Land Rover,Range Rover Velar,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Blue,White,Yes,Dubai,Dealer,195000
-4.813670112148837,-8.278262955111705,1081.0396701579664,5.5745566947806955,-7.66223278575616,Mercedes-Benz,GLE Coupe,GLE 63 S AMG,SUV,Petrol,Automatic Transmission,,600 - 699 HP,Grey,Other Color,Yes,Dubai,Dealer,649000
-4.611512722582706,-7.912119181398227,96.04617263145579,4.131188413565551,15.944027787602383,Mercedes-Benz,GL-Class,GL 500 4matic,SUV,Petrol,Automatic Transmission,,300 - 399 HP,White,Black,Does not apply,Dubai,Dealer,100000
-4.726251457334419,-7.998786976415521,7.167559744922528,,-4.6363933747542125,Toyota,Yaris,SE,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Unknown,No,Dubai,Dealer,47900
-4.750871228399122,-8.222081574698903,14.0215892641141,2.2698335567399948,,Jeep,Gladiator,Sport,Pick Up Truck,Petrol,Automatic Transmission,Unknown,Unknown,Grey,Black,No,Dubai,Dealer,99000
-4.676943789594158,-8.070072253477194,28.294936536000556,1.8521868196136566,-2.643647514134462,Mitsubishi,Pajero,GLS,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,100 - 199 HP,White,Black,No,Dubai,Dealer,75000
-4.855708031199927,-8.005484179293852,,0.5839008129984657,8.722371528565446,MINI,Cooper,Cooper,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Blue,Brown,Does not apply,Ajman,Owner,40000
-4.637445898376283,-8.07679380464451,7.092378672459305,4.4053514875620685,0.37451838874928056,Cadillac,Escalade,Premium,SUV,Petrol,Automatic Transmission,Unknown,400 - 499 HP,Other Color,Tan,No,Dubai,Owner,230000
-4.788947383952737,-8.098469571850027,16.159418150425235,,-8.640439626432286,Audi,S7/RS7,RS,Sedan,Petrol,Automatic Transmission,Unknown,500 - 599 HP,Black,Black,Yes,Dubai,Dealer,549000
-4.737084120301609,-7.972606553010846,11.743677940680362,1.5015468622800918,-9.901913038239751,BMW,4-Series,430i Gran Coupe,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Brown,Yes,Dubai,Dealer,125000
-4.755640150940417,-7.66248620805247,159.03675156660276,5.724922061232518,8.029821413451561,Porsche,Cayenne,GTS,SUV,Petrol,Automatic Transmission,4000+ cc,,Red,Black,No,Dubai,Dealer,86000
-4.742277491399019,-7.547269834486096,56.81533753250341,5.208364870886357,9.089457432421003,Land Rover,Range Rover,Supercharged,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Brown,No,Dubai,Dealer,81900
,-7.6510236978837405,283.19477883239546,5.463815047884886,-2.9425926662933684,Toyota,Land Cruiser,VXR TOP,SUV,Petrol,Automatic Transmission,Unknown,300 - 399 HP,White,Brown,Does not apply,Sharjah,Owner,220000
-4.763522503608393,-8.130716052845838,,4.697924586531226,-10.249241889903306,GMC,Sierra,2500 HD Denali,Pick Up Truck,Petrol,Automatic Transmission,4000+ cc,600 - 699 HP,White,Black,Yes,Dubai,Dealer,310000
-5.079359958504948,-8.210407881788786,6.733679128960764,1.5854329697919924,-18.646535563238906,Bentley,Continental Flying Spur,Other,Sedan,Petrol,Automatic Transmission,,500 - 599 HP,White,Other Color,Yes,Dubai,Dealer,1240
-4.792892052376375,-8.227408321773387,,,-20.47993991200521,MG,ZS,Luxury,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,White,Black,Does not apply,Dubai,Owner,49000
-4.747524484611712,,9.386427604305316,5.308460850734308,-6.89035786728594,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Black,Yes,Dubai,Dealership/Certified Pre-Owned,725000
-5.066104981063261,-7.937781062382912,1.0704831525985956,5.814288036427329,15.626943417519637,Land Rover,Range Rover,HSE,SUV,Petrol,Automatic Transmission,,300 - 399 HP,White,Beige,Yes,Dubai,Dealer,126999
-4.708154977428524,,31.764206840466972,3.6436830279015098,-5.326478577964103,Lexus,GX 460,Platinum,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,Black,Unknown,No,Dubai,Dealer,229000
-4.668960077476998,,332.5037320970025,1.3058302378890994,-3.0407750409602032,Volvo,XC90,Inscription Exclusive,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,Black,Brown,No,Dubai,Dealer,149900
-4.785008675593324,-8.015778966791096,101.30520669523166,3.4124626077709674,-1.7357914418806533,BMW,X5,Xdrive 40i,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Blue,Brown,Yes,Dubai,Dealer,207000
-4.8105936398591345,-8.042690721038904,307.9524604279579,32.351563787758536,4.358718675359536,Bentley,Bentayga,Signature,SUV,Petrol,Automatic Transmission,4000+ cc,600 - 699 HP,Silver,Beige,No,Dubai,Dealer,346900
-4.795195154663003,-8.240176128132475,1066.0064017420464,1.4950587536961573,,Bestune,T77,Limousine,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Unknown,Yes,Dubai,Dealer,77000
-4.723042412283949,-8.21520221464723,3.425746671714125,4.271373492926198,2.018210714242415,Mercedes-Benz,S-Class,S 560 4MATIC,Sedan,Petrol,Automatic Transmission,,400 - 499 HP,White,Tan,Yes,Dubai,Dealer,445000
-4.734048656927779,-8.342365404753814,11.481072282856008,0.8489480987139217,-14.271841251989553,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Grey,Unknown,Yes,Dubai,Dealer,243000
-5.052908559887751,-6.791039762613746,10.02236663720815,2.559009763915346,33.06117596814794,Lexus,RX-Series,Full Option,SUV,Petrol,Automatic Transmission,,Unknown,Blue,Beige,Does not apply,Dubai,Owner,18000
-4.7974431551433065,-7.761027793860097,701.6102850471257,2.0650098221807904,0.09245264130317188,Land Rover,Range Rover,HSE,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Grey,Black,Yes,Dubai,Dealer,205000
-4.829492749431369,-7.875306246700451,0.00022856969503948392,1.7553076046998368,118.54646663289067,BMW,3-Series,320i,Coupe,Petrol,Manual Transmission,2000 - 2499 cc,100 - 199 HP,Red,Black,Does not apply,Dubai,Owner,69900
-5.096186759955448,-7.707963199223142,1.715011586761935,2.6127362759734982,21.9866562033625,BMW,5-Series,523i,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,White,Tan,No,Dubai,Owner,15000
-5.117273695135992,-8.307126238569863,,2.036492343491923,-7.712453831494495,Land Rover,Defender,90,SUV,Petrol,Automatic Transmission,,400 - 499 HP,Black,Green,Does not apply,Dubai,Dealer,588000
-5.089209152089914,-8.362575450555696,0.0003324684509061436,2.6861853946509635,-19.4798844121741,Porsche,Carrera / 911,Turbo S,Soft Top Convertible,Petrol,Automatic Transmission,,600 - 699 HP,Grey,Black,Yes,Dubai,Dealer,1499
-4.8157272595662635,-7.841833208762608,1004.4224115979715,0.9453178686937243,1.4528027386713678,Mercedes-Benz,GLA,250,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Silver,Black,Yes,Dubai,Dealer,62000
-4.746366415019632,-8.238146085391609,0.5541004731672591,,16.480688535429977,Chevrolet,Cruze,LT,Hatchback,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Brown,Brown,Yes,Abu Dhabi,Owner,22000
-4.794492927187146,-8.329360858265686,702.5945391415643,0.7874649498251142,-18.18429400215267,Mercedes-Benz,GLB,Other,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,300 - 399 HP,White,Unknown,Yes,Dubai,Dealership/Certified Pre-Owned,289900
-4.8036302218424325,-8.077052276701137,4.954186071819861,1.5935592551556155,7.2080480274701495,Infiniti,Q70,Other,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Blue,Beige,No,Dubai,Dealer,69000
-4.938474741048259,-8.119793420192735,0.0003250137730354234,3.7130489265817785,3.5114283452058555,Porsche,Boxster,GTS,Soft Top Convertible,Petrol,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,Silver,Unknown,Yes,Dubai,Dealer,334999
-4.809440644517786,-8.149124096937594,18.795945107504778,7.036420527902764,-2.71650546169143,BMW,X5,X5M,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,Blue,Black,Yes,Dubai,Dealer,269000
,-8.199706255606344,4.971514107921603,,-10.040779353738433,Jetour,Dashing,1.6T Luxury,SUV,Petrol,Automatic Transmission,,,Green,White,Yes,Dubai,Dealer,109000
-5.031082181793182,-8.205827275359377,0.7561337124593249,3.7290675739254913,-1.6794985649213197,Ford,Pickup,Other,Pick Up Truck,Petrol,Automatic Transmission,,600 - 699 HP,Silver,Black,Yes,Dubai,Dealer,225000
-4.806863473333721,-7.452794050052412,3.7278962456841995,1.0053171065479036,6.263255600021026,Toyota,Camry,Other,Sedan,Petrol,Automatic Transmission,Unknown,Unknown,Silver,Black,Does not apply,Dubai,Dealer,20000
-4.741756439060361,-7.702455137430599,1.172855975635565,1.9025887986531678,19.859118695306844,Cadillac,CTS/Catera,Premium,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Gold,Beige,No,Dubai,Owner,9000
-4.790494865192113,-7.565279732240432,2.540025607696296,0.8264574115623325,21.197920108184377,Honda,Accord,EX,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Burgundy,Beige,No,Fujeirah,Owner,22500
